2017-09-01,169.919998,171.970001,172.020004,57.53000,170.720001
2017-09-05,171.970001,172.020004,170.720001,142.33000,172.089996
2017-09-06,172.020004,170.720001,172.089996,198.18000,173.210007
2017-09-07,170.720001,172.089996,173.210007,88.44000,170.949997
2017-09-08,172.089996,173.210007,170.949997,68.98000,173.509995
2017-09-11,173.210007,170.949997,173.509995,94.13000,172.960007
2017-09-12,170.949997,173.509995,172.960007,59.02000,173.050003
2017-09-13,173.509995,172.960007,173.050003,71.31000,170.960007
2017-09-14,172.960007,173.050003,170.960007,120.33000,171.639999
2017-09-15,173.050003,170.960007,171.639999,72.36000,170.009995
2017-09-18,170.960007,171.639999,170.009995,68.55000,172.520004
2017-09-19,171.639999,170.009995,172.520004,58.25000,172.169998
2017-09-20,170.009995,172.520004,172.169998,52.37000,171.110001
2017-09-21,172.520004,172.169998,171.110001,55.35000,170.539993
2017-09-22,172.169998,171.110001,170.539993,63.09000,162.869995
2017-09-25,171.110001,170.539993,162.869995,105.42000,164.210007
2017-09-26,170.539993,162.869995,164.210007,58.14000,167.679993
2017-09-27,162.869995,164.210007,167.679993,63.54000,168.729996
2017-09-28,164.210007,167.679993,168.729996,103.05000,170.869995
2017-09-29,167.679993,168.729996,170.869995,107.61000,169.470001
2017-10-02,168.729996,170.869995,169.470001,75.31000,169.960007
2017-10-03,170.869995,169.470001,169.960007,52.47000,168.419998
2017-10-04,169.470001,169.960007,168.419998,48.06000,171.240005
2017-10-05,169.960007,168.419998,171.240005,40.99000,172.229996
2017-10-06,168.419998,171.240005,172.229996,85.68000,172.5
2017-10-09,171.240005,172.229996,172.5,42.94000,171.589996
2017-10-10,172.229996,172.5,171.589996,74.46000,172.740005
2017-10-11,172.5,171.589996,172.740005,60.44000,172.550003
2017-10-12,171.589996,172.740005,172.550003,37.61000,173.740005
2017-10-13,172.740005,172.550003,173.740005,63.88000,174.520004
2017-10-16,172.550003,173.740005,174.520004,98.42000,176.110001
2017-10-17,173.740005,174.520004,176.110001,49.38000,176.029999
2017-10-18,174.520004,176.110001,176.029999,100.11000,174.559998
2017-10-19,176.110001,176.029999,174.559998,82.48000,174.979996
2017-10-20,176.029999,174.559998,174.979996,62.32000,171.270004
2017-10-23,174.559998,174.979996,171.270004,136.20000,171.800003
2017-10-24,174.979996,171.270004,171.800003,37.25000,170.600006
2017-10-25,171.270004,171.800003,170.600006,60.11000,170.630005
2017-10-26,171.800003,170.600006,170.630005,114.37000,177.880005
2017-10-27,170.600006,170.630005,177.880005,87.39000,179.869995
2017-10-30,170.630005,177.880005,179.869995,64.62000,180.059998
2017-10-31,177.880005,179.869995,180.059998,50.39000,182.660004
2017-11-01,179.869995,180.059998,182.660004,66.70000,178.919998
2017-11-02,180.059998,182.660004,178.919998,85.31000,178.919998
2017-11-03,182.660004,178.919998,178.919998,103.89000,180.169998
